"","state","region","gender","age","race","hisp","edu","n"
"3398","IL","Midwest","Male","75","API",0,0,8
"3399","IL","Midwest","Male","75","API",0,1,21
"3400","IL","Midwest","Male","75","Black",0,0,66
"3401","IL","Midwest","Male","75","Black",0,1,24
"3402","IL","Midwest","Male","75","Native",0,0,1
"3403","IL","Midwest","Male","75","Native",0,1,1
"3404","IL","Midwest","Male","75","Other",0,1,3
"3405","IL","Midwest","Male","75","Other",1,0,10
"3406","IL","Midwest","Male","75","White",0,0,491
"3407","IL","Midwest","Male","75","White",0,1,376
"3408","IL","Midwest","Male","75","White",1,0,42
"3409","IL","Midwest","Male","75","White",1,1,6
"3410","IL","Midwest","Male","NA","API",0,0,181
"3411","IL","Midwest","Male","NA","API",0,1,1
"3412","IL","Midwest","Male","NA","API",1,0,3
"3413","IL","Midwest","Male","NA","Black",0,0,342
"3414","IL","Midwest","Male","NA","Black",0,1,5
"3415","IL","Midwest","Male","NA","Black",1,0,18
"3416","IL","Midwest","Male","NA","Native",0,0,4
"3417","IL","Midwest","Male","NA","Native",1,0,1
"3418","IL","Midwest","Male","NA","Other",0,0,180
"3419","IL","Midwest","Male","NA","Other",0,1,1
"3420","IL","Midwest","Male","NA","Other",1,0,201
"3421","IL","Midwest","Male","NA","Other",1,1,1
"3422","IL","Midwest","Male","NA","White",0,0,2568
"3423","IL","Midwest","Male","NA","White",0,1,117
"3424","IL","Midwest","Male","NA","White",1,0,380
"3425","IL","Midwest","Male","NA","White",1,1,3
"3426","IN","Midwest","Female","18","API",0,0,16
"3427","IN","Midwest","Female","18","API",0,1,10
"3428","IN","Midwest","Female","18","API",1,0,1
"3429","IN","Midwest","Female","18","API",1,1,1
"3430","IN","Midwest","Female","18","Black",0,0,51
"3431","IN","Midwest","Female","18","Black",0,1,19
"3432","IN","Midwest","Female","18","Black",1,0,3
"3433","IN","Midwest","Female","18","Native",0,0,3
"3434","IN","Midwest","Female","18","Native",0,1,1
"3435","IN","Midwest","Female","18","Native",1,0,1
"3436","IN","Midwest","Female","18","Native",1,1,1
"3437","IN","Midwest","Female","18","Other",0,0,23
"3438","IN","Midwest","Female","18","Other",0,1,9
"3439","IN","Midwest","Female","18","Other",1,0,24
"3440","IN","Midwest","Female","18","Other",1,1,6
"3441","IN","Midwest","Female","18","White",0,0,443
"3442","IN","Midwest","Female","18","White",0,1,322
"3443","IN","Midwest","Female","18","White",1,0,36
"3444","IN","Midwest","Female","18","White",1,1,13
"3445","IN","Midwest","Female","25","API",0,0,8
"3446","IN","Midwest","Female","25","API",0,1,29
"3447","IN","Midwest","Female","25","API",1,1,1
"3448","IN","Midwest","Female","25","Black",0,0,30
"3449","IN","Midwest","Female","25","Black",0,1,38
"3450","IN","Midwest","Female","25","Black",1,0,2
"3451","IN","Midwest","Female","25","Black",1,1,2
"3452","IN","Midwest","Female","25","Native",0,1,2
"3453","IN","Midwest","Female","25","Native",1,0,1
"3454","IN","Midwest","Female","25","Other",0,0,9
"3455","IN","Midwest","Female","25","Other",0,1,11
"3456","IN","Midwest","Female","25","Other",1,0,21
"3457","IN","Midwest","Female","25","Other",1,1,7
"3458","IN","Midwest","Female","25","White",0,0,345
"3459","IN","Midwest","Female","25","White",0,1,620
"3460","IN","Midwest","Female","25","White",1,0,33
"3461","IN","Midwest","Female","25","White",1,1,16
"3462","IN","Midwest","Female","35","API",0,0,9
"3463","IN","Midwest","Female","35","API",0,1,18
"3464","IN","Midwest","Female","35","Black",0,0,24
"3465","IN","Midwest","Female","35","Black",0,1,54
"3466","IN","Midwest","Female","35","Black",1,1,2
"3467","IN","Midwest","Female","35","Native",0,0,1
"3468","IN","Midwest","Female","35","Native",0,1,2
"3469","IN","Midwest","Female","35","Native",1,0,2
"3470","IN","Midwest","Female","35","Other",0,0,6
"3471","IN","Midwest","Female","35","Other",0,1,9
"3472","IN","Midwest","Female","35","Other",1,0,33
"3473","IN","Midwest","Female","35","Other",1,1,12
"3474","IN","Midwest","Female","35","White",0,0,349
"3475","IN","Midwest","Female","35","White",0,1,639
"3476","IN","Midwest","Female","35","White",1,0,30
"3477","IN","Midwest","Female","35","White",1,1,16
"3478","IN","Midwest","Female","45","API",0,0,12
"3479","IN","Midwest","Female","45","API",0,1,22
"3480","IN","Midwest","Female","45","Black",0,0,31
"3481","IN","Midwest","Female","45","Black",0,1,41
"3482","IN","Midwest","Female","45","Native",0,0,2
"3483","IN","Midwest","Female","45","Native",0,1,3
"3484","IN","Midwest","Female","45","Native",1,0,1
"3485","IN","Midwest","Female","45","Other",0,0,7
"3486","IN","Midwest","Female","45","Other",0,1,6
"3487","IN","Midwest","Female","45","Other",1,0,22
"3488","IN","Midwest","Female","45","Other",1,1,6
"3489","IN","Midwest","Female","45","White",0,0,482
"3490","IN","Midwest","Female","45","White",0,1,591
"3491","IN","Midwest","Female","45","White",1,0,21
"3492","IN","Midwest","Female","45","White",1,1,12
"3493","IN","Midwest","Female","55","API",0,0,5
"3494","IN","Midwest","Female","55","API",0,1,7
"3495","IN","Midwest","Female","55","Black",0,0,60
"3496","IN","Midwest","Female","55","Black",0,1,41
"3497","IN","Midwest","Female","55","Black",1,0,1
"3498","IN","Midwest","Female","55","Native",0,0,2
"3499","IN","Midwest","Female","55","Native",1,0,1
"3500","IN","Midwest","Female","55","Other",0,0,7
"3501","IN","Midwest","Female","55","Other",0,1,6
"3502","IN","Midwest","Female","55","Other",1,0,7
"3503","IN","Midwest","Female","55","Other",1,1,4
"3504","IN","Midwest","Female","55","White",0,0,729
"3505","IN","Midwest","Female","55","White",0,1,609
"3506","IN","Midwest","Female","55","White",1,0,15
"3507","IN","Midwest","Female","55","White",1,1,12
"3508","IN","Midwest","Female","65","API",0,0,4
"3509","IN","Midwest","Female","65","API",0,1,3
"3510","IN","Midwest","Female","65","Black",0,0,46
"3511","IN","Midwest","Female","65","Black",0,1,23
"3512","IN","Midwest","Female","65","Black",1,1,1
"3513","IN","Midwest","Female","65","Other",0,0,4
"3514","IN","Midwest","Female","65","Other",0,1,3
"3515","IN","Midwest","Female","65","Other",1,0,4
"3516","IN","Midwest","Female","65","Other",1,1,1
"3517","IN","Midwest","Female","65","White",0,0,646
"3518","IN","Midwest","Female","65","White",0,1,482
"3519","IN","Midwest","Female","65","White",1,0,9
"3520","IN","Midwest","Female","65","White",1,1,3
"3521","IN","Midwest","Female","75","API",0,0,2
"3522","IN","Midwest","Female","75","API",0,1,1
"3523","IN","Midwest","Female","75","Black",0,0,30
"3524","IN","Midwest","Female","75","Black",0,1,10
"3525","IN","Midwest","Female","75","Black",1,0,1
"3526","IN","Midwest","Female","75","Native",0,0,1
"3527","IN","Midwest","Female","75","Other",0,0,2
"3528","IN","Midwest","Female","75","Other",1,0,4
"3529","IN","Midwest","Female","75","Other",1,1,1
"3530","IN","Midwest","Female","75","White",0,0,445
"3531","IN","Midwest","Female","75","White",0,1,174
"3532","IN","Midwest","Female","75","White",1,0,4
"3533","IN","Midwest","Female","75","White",1,1,3
"3534","IN","Midwest","Female","NA","API",0,0,30
"3535","IN","Midwest","Female","NA","Black",0,0,151
"3536","IN","Midwest","Female","NA","Black",0,1,6
"3537","IN","Midwest","Female","NA","Black",1,0,2
"3538","IN","Midwest","Female","NA","Native",0,0,4
"3539","IN","Midwest","Female","NA","Native",1,0,1
"3540","IN","Midwest","Female","NA","Other",0,0,88
"3541","IN","Midwest","Female","NA","Other",1,0,96
"3542","IN","Midwest","Female","NA","White",0,0,1854
"3543","IN","Midwest","Female","NA","White",0,1,81
"3544","IN","Midwest","Female","NA","White",1,0,160
"3545","IN","Midwest","Female","NA","White",1,1,1
"3546","IN","Midwest","Male","18","API",0,0,34
"3547","IN","Midwest","Male","18","API",0,1,10
"3548","IN","Midwest","Male","18","Black",0,0,53
"3549","IN","Midwest","Male","18","Black",0,1,17
"3550","IN","Midwest","Male","18","Black",1,0,3
"3551","IN","Midwest","Male","18","Native",0,0,1
"3552","IN","Midwest","Male","18","Native",1,0,1
"3553","IN","Midwest","Male","18","Native",1,1,1
"3554","IN","Midwest","Male","18","Other",0,0,25
"3555","IN","Midwest","Male","18","Other",0,1,13
"3556","IN","Midwest","Male","18","Other",1,0,27
"3557","IN","Midwest","Male","18","Other",1,1,5
"3558","IN","Midwest","Male","18","White",0,0,546
"3559","IN","Midwest","Male","18","White",0,1,225
"3560","IN","Midwest","Male","18","White",1,0,25
"3561","IN","Midwest","Male","18","White",1,1,15
"3562","IN","Midwest","Male","25","API",0,0,10
"3563","IN","Midwest","Male","25","API",0,1,32
"3564","IN","Midwest","Male","25","Black",0,0,57
"3565","IN","Midwest","Male","25","Black",0,1,40
"3566","IN","Midwest","Male","25","Black",1,0,1
"3567","IN","Midwest","Male","25","Native",0,0,1
"3568","IN","Midwest","Male","25","Native",0,1,2
"3569","IN","Midwest","Male","25","Native",1,1,1
"3570","IN","Midwest","Male","25","Other",0,0,8
"3571","IN","Midwest","Male","25","Other",0,1,11
"3572","IN","Midwest","Male","25","Other",1,0,23
"3573","IN","Midwest","Male","25","Other",1,1,6
"3574","IN","Midwest","Male","25","White",0,0,454
"3575","IN","Midwest","Male","25","White",0,1,492
"3576","IN","Midwest","Male","25","White",1,0,46
"3577","IN","Midwest","Male","25","White",1,1,21
"3578","IN","Midwest","Male","35","API",0,0,4
"3579","IN","Midwest","Male","35","API",0,1,11
"3580","IN","Midwest","Male","35","Black",0,0,41
"3581","IN","Midwest","Male","35","Black",0,1,33
"3582","IN","Midwest","Male","35","Native",0,0,4
"3583","IN","Midwest","Male","35","Native",0,1,1
"3584","IN","Midwest","Male","35","Native",1,0,3
"3585","IN","Midwest","Male","35","Other",0,0,9
"3586","IN","Midwest","Male","35","Other",0,1,11
"3587","IN","Midwest","Male","35","Other",1,0,27
"3588","IN","Midwest","Male","35","Other",1,1,6
"3589","IN","Midwest","Male","35","White",0,0,446
"3590","IN","Midwest","Male","35","White",0,1,551
"3591","IN","Midwest","Male","35","White",1,0,44
"3592","IN","Midwest","Male","35","White",1,1,10
"3593","IN","Midwest","Male","45","API",0,0,7
"3594","IN","Midwest","Male","45","API",0,1,17
"3595","IN","Midwest","Male","45","Black",0,0,51
"3596","IN","Midwest","Male","45","Black",0,1,37
"3597","IN","Midwest","Male","45","Black",1,0,1
"3598","IN","Midwest","Male","45","Native",0,0,1
"3599","IN","Midwest","Male","45","Native",1,0,1
"3600","IN","Midwest","Male","45","Other",0,0,6
"3601","IN","Midwest","Male","45","Other",1,0,19
"3602","IN","Midwest","Male","45","Other",1,1,4
"3603","IN","Midwest","Male","45","White",0,0,509
"3604","IN","Midwest","Male","45","White",0,1,515
"3605","IN","Midwest","Male","45","White",1,0,24
"3606","IN","Midwest","Male","45","White",1,1,16
"3607","IN","Midwest","Male","55","API",0,0,9
"3608","IN","Midwest","Male","55","API",0,1,8
"3609","IN","Midwest","Male","55","Black",0,0,64
"3610","IN","Midwest","Male","55","Black",0,1,36
"3611","IN","Midwest","Male","55","Black",1,0,3
"3612","IN","Midwest","Male","55","Native",0,0,2
"3613","IN","Midwest","Male","55","Native",0,1,2
"3614","IN","Midwest","Male","55","Native",1,0,1
"3615","IN","Midwest","Male","55","Native",1,1,2
"3616","IN","Midwest","Male","55","Other",0,0,9
"3617","IN","Midwest","Male","55","Other",0,1,5
"3618","IN","Midwest","Male","55","Other",1,0,14
"3619","IN","Midwest","Male","55","Other",1,1,1
"3620","IN","Midwest","Male","55","White",0,0,781
"3621","IN","Midwest","Male","55","White",0,1,500
"3622","IN","Midwest","Male","55","White",1,0,17
"3623","IN","Midwest","Male","55","White",1,1,10
"3624","IN","Midwest","Male","65","API",0,0,1
"3625","IN","Midwest","Male","65","API",0,1,5
"3626","IN","Midwest","Male","65","Black",0,0,34
"3627","IN","Midwest","Male","65","Black",0,1,22
"3628","IN","Midwest","Male","65","Native",0,1,2
"3629","IN","Midwest","Male","65","Other",0,0,3
"3630","IN","Midwest","Male","65","Other",0,1,4
"3631","IN","Midwest","Male","65","Other",1,0,9
"3632","IN","Midwest","Male","65","Other",1,1,4
"3633","IN","Midwest","Male","65","White",0,0,518
"3634","IN","Midwest","Male","65","White",0,1,465
"3635","IN","Midwest","Male","65","White",1,0,8
"3636","IN","Midwest","Male","65","White",1,1,7
"3637","IN","Midwest","Male","75","API",0,1,2
"3638","IN","Midwest","Male","75","API",1,0,2
"3639","IN","Midwest","Male","75","Black",0,0,17
"3640","IN","Midwest","Male","75","Black",0,1,6
"3641","IN","Midwest","Male","75","Black",1,1,1
"3642","IN","Midwest","Male","75","Native",0,1,1
"3643","IN","Midwest","Male","75","Other",0,0,1
"3644","IN","Midwest","Male","75","Other",1,1,1
"3645","IN","Midwest","Male","75","White",0,0,312
"3646","IN","Midwest","Male","75","White",0,1,205
"3647","IN","Midwest","Male","75","White",1,0,1
"3648","IN","Midwest","Male","75","White",1,1,2
"3649","IN","Midwest","Male","NA","API",0,0,34
"3650","IN","Midwest","Male","NA","Black",0,0,160
"3651","IN","Midwest","Male","NA","Black",0,1,2
"3652","IN","Midwest","Male","NA","Black",1,0,3
"3653","IN","Midwest","Male","NA","Native",0,0,4
"3654","IN","Midwest","Male","NA","Native",1,0,1
"3655","IN","Midwest","Male","NA","Other",0,0,93
"3656","IN","Midwest","Male","NA","Other",1,0,93
"3657","IN","Midwest","Male","NA","Other",1,1,1
"3658","IN","Midwest","Male","NA","White",0,0,1814
"3659","IN","Midwest","Male","NA","White",0,1,60
"3660","IN","Midwest","Male","NA","White",1,0,134
"3661","IN","Midwest","Male","NA","White",1,1,1
"3662","KS","Midwest","Female","18","API",0,0,6
"3663","KS","Midwest","Female","18","API",0,1,6
"3664","KS","Midwest","Female","18","API",1,0,1
"3665","KS","Midwest","Female","18","Black",0,0,17
"3666","KS","Midwest","Female","18","Black",0,1,3
"3667","KS","Midwest","Female","18","Black",1,1,3
"3668","KS","Midwest","Female","18","Native",0,0,3
"3669","KS","Midwest","Female","18","Native",0,1,1
"3670","KS","Midwest","Female","18","Other",0,0,9
"3671","KS","Midwest","Female","18","Other",0,1,8
"3672","KS","Midwest","Female","18","Other",1,0,6
"3673","KS","Midwest","Female","18","Other",1,1,4
"3674","KS","Midwest","Female","18","White",0,0,147
"3675","KS","Midwest","Female","18","White",0,1,127
"3676","KS","Midwest","Female","18","White",1,0,19
"3677","KS","Midwest","Female","18","White",1,1,11
"3678","KS","Midwest","Female","25","API",0,0,2
"3679","KS","Midwest","Female","25","API",0,1,17
"3680","KS","Midwest","Female","25","Black",0,0,13
"3681","KS","Midwest","Female","25","Black",0,1,8
"3682","KS","Midwest","Female","25","Black",1,0,1
"3683","KS","Midwest","Female","25","Native",0,1,1
"3684","KS","Midwest","Female","25","Native",1,1,1
"3685","KS","Midwest","Female","25","Other",0,0,5
"3686","KS","Midwest","Female","25","Other",0,1,9
"3687","KS","Midwest","Female","25","Other",1,0,6
"3688","KS","Midwest","Female","25","Other",1,1,6
"3689","KS","Midwest","Female","25","White",0,0,104
"3690","KS","Midwest","Female","25","White",0,1,266
"3691","KS","Midwest","Female","25","White",1,0,26
"3692","KS","Midwest","Female","25","White",1,1,19
"3693","KS","Midwest","Female","35","API",0,0,7
"3694","KS","Midwest","Female","35","API",0,1,13
"3695","KS","Midwest","Female","35","Black",0,0,8
"3696","KS","Midwest","Female","35","Black",0,1,9
"3697","KS","Midwest","Female","35","Native",0,1,5
"3698","KS","Midwest","Female","35","Native",1,0,1
"3699","KS","Midwest","Female","35","Other",0,0,3
"3700","KS","Midwest","Female","35","Other",0,1,7
"3701","KS","Midwest","Female","35","Other",1,0,6
"3702","KS","Midwest","Female","35","Other",1,1,3
"3703","KS","Midwest","Female","35","White",0,0,120
"3704","KS","Midwest","Female","35","White",0,1,278
"3705","KS","Midwest","Female","35","White",1,0,24
"3706","KS","Midwest","Female","35","White",1,1,18
"3707","KS","Midwest","Female","45","API",0,0,8
"3708","KS","Midwest","Female","45","API",0,1,10
"3709","KS","Midwest","Female","45","Black",0,0,5
"3710","KS","Midwest","Female","45","Black",0,1,8
"3711","KS","Midwest","Female","45","Black",1,1,1
"3712","KS","Midwest","Female","45","Native",0,0,3
"3713","KS","Midwest","Female","45","Native",0,1,1
"3714","KS","Midwest","Female","45","Other",0,0,1
"3715","KS","Midwest","Female","45","Other",0,1,3
"3716","KS","Midwest","Female","45","Other",1,0,13
"3717","KS","Midwest","Female","45","Other",1,1,3
"3718","KS","Midwest","Female","45","White",0,0,126
"3719","KS","Midwest","Female","45","White",0,1,280
"3720","KS","Midwest","Female","45","White",1,0,15
"3721","KS","Midwest","Female","45","White",1,1,9
"3722","KS","Midwest","Female","55","API",0,0,4
"3723","KS","Midwest","Female","55","API",0,1,7
"3724","KS","Midwest","Female","55","Black",0,0,7
"3725","KS","Midwest","Female","55","Black",0,1,9
"3726","KS","Midwest","Female","55","Native",0,0,3
"3727","KS","Midwest","Female","55","Native",0,1,3
"3728","KS","Midwest","Female","55","Native",1,0,1
"3729","KS","Midwest","Female","55","Other",0,0,1
"3730","KS","Midwest","Female","55","Other",0,1,4
"3731","KS","Midwest","Female","55","Other",1,0,10
"3732","KS","Midwest","Female","55","Other",1,1,1
"3733","KS","Midwest","Female","55","White",0,0,257
"3734","KS","Midwest","Female","55","White",0,1,335
"3735","KS","Midwest","Female","55","White",1,0,14
"3736","KS","Midwest","Female","55","White",1,1,8
"3737","KS","Midwest","Female","65","API",0,0,3
"3738","KS","Midwest","Female","65","API",0,1,4
"3739","KS","Midwest","Female","65","Black",0,0,8
"3740","KS","Midwest","Female","65","Black",0,1,2
"3741","KS","Midwest","Female","65","Native",0,0,3
"3742","KS","Midwest","Female","65","Native",0,1,4
"3743","KS","Midwest","Female","65","Native",1,0,2
"3744","KS","Midwest","Female","65","Other",0,0,1
"3745","KS","Midwest","Female","65","Other",0,1,2
"3746","KS","Midwest","Female","65","Other",1,0,3
"3747","KS","Midwest","Female","65","White",0,0,240
"3748","KS","Midwest","Female","65","White",0,1,255
"3749","KS","Midwest","Female","65","White",1,0,5
"3750","KS","Midwest","Female","65","White",1,1,1
"3751","KS","Midwest","Female","75","API",0,0,2
